0.85681,0.010334,0.042267,0.019845,0.0043784,0.031273,0.058481,0.016607,0.035294,0.019801
0.44577,0.018479,0.22436,0.033085,0.032658,0.0088727,0.048765,0.0091003,0.069831,0.0097239
0.77444,0.022521,0.068014,0.022027,0.011139,0.008038,0.062898,0.015061,0.038636,0.010622
0.8124,0.020527,0.12012,0.02021,0.0093144,0.010184,0.039207,0.015779,0.038858,0.012024
0.70736,0.02551,0.0278,0.013986,0.036811,0.010374,0.22066,0.0058368,0.013892,0.0050155
0.87813,0.015708,0.035379,0.013776,0.012016,0.012499,0.10875,0.0084331,0.039878,0.012581
0.81492,0.019344,0.045339,0.0082904,0.021488,0.011784,0.14558,0.0089351,0.045282,0.0083435
0.87308,0.0098195,0.055929,0.028157,0.0085773,0.029736,0.030234,0.01971,0.016307,0.032648
0.48105,0.040197,0.051315,0.092078,0.0065496,0.0070229,0.022352,0.027788,0.021038,0.012115
0.82389,0.01972,0.080523,0.03885,0.0057403,0.010567,0.043042,0.020809,0.021933,0.012892
0.6181,0.026782,0.074676,0.046093,0.0082858,0.0076868,0.095756,0.010736,0.03369,0.0068676
0.70968,0.038242,0.071455,0.014628,0.014945,0.014026,0.06876,0.018519,0.022815,0.0070426
0.90258,0.012144,0.045459,0.020915,0.004293,0.023444,0.030603,0.018467,0.033594,0.023095
0.60321,0.061357,0.017106,0.018901,0.021448,0.034776,0.16515,0.0027938,0.055744,0.0095035
0.61238,0.09311,0.0099199,0.0096446,0.025903,0.019104,0.10406,0.004167,0.029113,0.024135
0.60128,0.064291,0.025886,0.07398,0.0085349,0.017154,0.10799,0.0071686,0.037488,0.0047116
0.87512,0.012504,0.024858,0.016263,0.0041847,0.030988,0.053271,0.013083,0.048502,0.025593
0.88638,0.0096917,0.031831,0.01679,0.0057809,0.028219,0.037825,0.014409,0.042774,0.025688
0.87683,0.010359,0.026783,0.020581,0.0046666,0.02355,0.058623,0.012193,0.049416,0.032586
0.85192,0.013485,0.017747,0.011289,0.0053571,0.030361,0.064729,0.010896,0.07127,0.031589
0.76452,0.012937,0.033962,0.0098754,0.0064793,0.022482,0.052996,0.011292,0.054072,0.031308
0.82704,0.012184,0.027671,0.012373,0.0057782,0.022089,0.054061,0.011064,0.067752,0.03657
0.75395,0.025163,0.031235,0.04758,0.0063087,0.021127,0.07498,0.012943,0.021743,0.0090836
0.48937,0.053385,0.10745,0.048679,0.028422,0.004024,0.10228,0.0094278,0.025617,0.005698
0.84093,0.025873,0.094704,0.028516,0.011728,0.012672,0.067061,0.012397,0.019524,0.0099997
0.52513,0.054299,0.054044,0.0088145,0.0070476,0.0057763,0.038094,0.01636,0.095916,0.034294
0.53639,0.02997,0.055379,0.0095652,0.0089344,0.0072745,0.049897,0.010514,0.14853,0.030799
0.46971,0.08091,0.072304,0.0049924,0.028412,0.0037072,0.063654,0.018538,0.041056,0.026036
0.26354,0.12995,0.040968,0.014653,0.061035,0.0033357,0.042868,0.021959,0.028432,0.029978
0.6981,0.071465,0.040746,0.01473,0.011468,0.0045853,0.038747,0.017049,0.041154,0.026211
0.73173,0.04791,0.050799,0.0079188,0.043217,0.0043128,0.065878,0.01278,0.026495,0.021438
0.88943,0.017441,0.015212,0.0086568,0.0079158,0.030259,0.081565,0.0095473,0.049172,0.027242
0.8082,0.010185,0.026638,0.022284,0.0072667,0.028619,0.050999,0.013469,0.044809,0.041177
0.42175,0.015687,0.018332,0.023599,0.024282,0.039185,0.40586,0.0053918,0.024638,0.0050182
0.92801,0.013733,0.032671,0.02091,0.0048427,0.019533,0.056893,0.014021,0.030174,0.019959
0.88081,0.011688,0.023486,0.020332,0.0051507,0.037907,0.053055,0.012878,0.033311,0.02518
0.90578,0.010542,0.025153,0.022408,0.0040622,0.02976,0.04179,0.015279,0.03644,0.029385
0.89041,0.014833,0.043626,0.014403,0.0079597,0.011872,0.048413,0.014706,0.044059,0.022971
0.89197,0.012115,0.03071,0.015874,0.0055272,0.019227,0.045044,0.012871,0.044464,0.023705
0.64889,0.040098,0.2021,0.023056,0.012584,0.0053265,0.054089,0.011453,0.055321,0.010025
0.77889,0.027643,0.094473,0.02394,0.0076653,0.0079804,0.039536,0.018164,0.033458,0.014899
0.69442,0.009251,0.099411,0.02524,0.010038,0.01675,0.067285,0.012589,0.051943,0.018588
0.85533,0.015151,0.030787,0.019313,0.009188,0.028171,0.14268,0.0086269,0.025249,0.010737
0.863,0.0077589,0.031233,0.026369,0.004379,0.035474,0.035297,0.021961,0.027869,0.022268
0.76963,0.0087629,0.020521,0.030464,0.0089171,0.058047,0.090658,0.012348,0.029392,0.016616
0.89982,0.0088945,0.031391,0.02419,0.0066075,0.034451,0.06256,0.016589,0.02405,0.021316
0.57105,0.01426,0.016459,0.028452,0.019191,0.071059,0.20298,0.0061979,0.024488,0.010665
0.77285,0.022127,0.042764,0.050545,0.0072226,0.016495,0.087124,0.011314,0.018723,0.010746
0.90755,0.018343,0.025343,0.021613,0.0045323,0.022719,0.0489,0.013983,0.031473,0.020138
0.88183,0.021255,0.029868,0.013549,0.0057567,0.020708,0.050028,0.013145,0.039677,0.01995
0.8816,0.022066,0.026962,0.017243,0.0042377,0.022223,0.037653,0.01431,0.050717,0.031204
0.87801,0.013288,0.020345,0.016287,0.0040894,0.032072,0.036071,0.020841,0.040367,0.026485
0.66897,0.018102,0.020064,0.018461,0.0016678,0.015502,0.013605,0.016122,0.10526,0.069813
0.8955,0.02427,0.028193,0.021333,0.0044371,0.017438,0.051004,0.0122,0.037428,0.018171
0.78711,0.0095028,0.043074,0.035838,0.0024382,0.020554,0.028377,0.022088,0.068808,0.023667
0.51417,0.038407,0.061542,0.014675,0.002453,0.016705,0.02449,0.014993,0.24016,0.023948
0.85635,0.013141,0.055074,0.022568,0.0042444,0.016812,0.044199,0.013292,0.054035,0.019301
0.73185,0.029285,0.015634,0.024853,0.010401,0.026419,0.12568,0.010168,0.044812,0.0076367
0.50057,0.025545,0.13112,0.045402,0.012035,0.0074212,0.11907,0.0092804,0.073679,0.0065598
0.62668,0.026505,0.041999,0.011638,0.020315,0.013957,0.081231,0.018185,0.034124,0.011021
0.55306,0.025101,0.031901,0.0087772,0.0082953,0.014282,0.029775,0.0092165,0.10622,0.068183
0.7384,0.018733,0.022123,0.0072333,0.0054034,0.028134,0.0848,0.006275,0.16336,0.029131
0.54011,0.034176,0.022154,0.007377,0.0052688,0.026786,0.046475,0.008373,0.22384,0.047681
0.88862,0.012682,0.041893,0.019577,0.0040889,0.028284,0.050876,0.013165,0.040249,0.01805
0.88856,0.014161,0.035244,0.018536,0.0054266,0.019255,0.06111,0.010372,0.043688,0.021919
0.89382,0.014,0.031693,0.014231,0.007449,0.02598,0.081783,0.0076623,0.038852,0.020354
0.91577,0.014858,0.041256,0.01804,0.006206,0.020879,0.059803,0.010015,0.040097,0.018361
0.8299,0.024993,0.048936,0.018655,0.0089467,0.011196,0.094305,0.0097622,0.033696,0.0087217
0.88219,0.028366,0.029646,0.021321,0.0093255,0.01358,0.072655,0.0085215,0.029143,0.012394
0.88628,0.011862,0.04164,0.026698,0.0039803,0.020359,0.035693,0.015218,0.032141,0.026994
0.87666,0.028488,0.023735,0.018209,0.0075399,0.017533,0.070991,0.011361,0.021712,0.013486
0.49854,0.020047,0.10651,0.019862,0.0084355,0.046104,0.085012,0.013045,0.064123,0.012349
0.67245,0.021364,0.048609,0.012499,0.0088633,0.043538,0.16746,0.0070487,0.074058,0.01043
0.89553,0.015997,0.052576,0.02247,0.0080003,0.016862,0.057544,0.012329,0.032474,0.015185
0.75575,0.033513,0.060645,0.028923,0.0057499,0.0079826,0.071448,0.012419,0.045018,0.0090535
0.58468,0.021691,0.011172,0.0099456,0.013539,0.12517,0.19399,0.0063098,0.04116,0.0087323
0.90941,0.021163,0.026361,0.018944,0.0075585,0.016516,0.06957,0.010754,0.0312,0.013743
0.89226,0.013483,0.033905,0.020314,0.0058238,0.035561,0.08768,0.011772,0.029905,0.014288
0.84978,0.010916,0.021176,0.020662,0.0038156,0.0435,0.058504,0.011303,0.047769,0.030702
0.81113,0.0083853,0.034393,0.029946,0.0067462,0.024749,0.025011,0.013515,0.043142,0.049956
0.85319,0.023109,0.025009,0.016975,0.008645,0.021792,0.073792,0.0074605,0.044738,0.019047
0.91721,0.012214,0.024398,0.0166,0.0062163,0.032453,0.047375,0.014556,0.026071,0.02354
0.8817,0.011253,0.033483,0.024572,0.004445,0.03523,0.049261,0.013187,0.037034,0.024586
0.80591,0.017539,0.028228,0.026389,0.0070228,0.048211,0.1227,0.0063951,0.041902,0.014078
0.85264,0.011278,0.021457,0.014431,0.0075028,0.044711,0.063625,0.011657,0.05104,0.023976
0.92405,0.01659,0.02351,0.015941,0.0066186,0.022866,0.061972,0.011965,0.034414,0.023868
0.87478,0.01719,0.039401,0.020369,0.011233,0.016646,0.059865,0.015924,0.023418,0.017424
0.88748,0.021541,0.037201,0.019993,0.0044674,0.031462,0.080709,0.0089919,0.062144,0.012209
0.85009,0.026154,0.069081,0.02211,0.0111,0.0116,0.10415,0.0092807,0.024562,0.0077066
0.80141,0.016165,0.029178,0.017173,0.0092281,0.049826,0.19971,0.0071936,0.02524,0.010747
0.89222,0.018935,0.040753,0.020374,0.010454,0.017494,0.063185,0.013765,0.018111,0.012029
0.76925,0.0040717,0.060959,0.031901,0.012883,0.04371,0.032279,0.023557,0.021282,0.030158
0.87725,0.010057,0.034562,0.020858,0.0045169,0.032769,0.050813,0.012494,0.032513,0.027455
0.83918,0.0077108,0.053416,0.029712,0.0064949,0.030142,0.043436,0.016476,0.023787,0.035197
0.46333,0.10112,0.13227,0.012079,0.016545,0.0029007,0.049045,0.019094,0.056791,0.014409
0.57733,0.05787,0.061125,0.013353,0.0072098,0.0080223,0.027158,0.023945,0.097486,0.026949
0.47319,0.056392,0.22178,0.024382,0.017002,0.0064655,0.086449,0.013635,0.048133,0.0059866
0.77512,0.018336,0.097291,0.025909,0.0083065,0.009253,0.048458,0.01518,0.04217,0.015062
0.89623,0.010566,0.029697,0.020325,0.0037004,0.03918,0.078103,0.014189,0.039882,0.019324
0.71467,0.015295,0.042105,0.038985,0.019164,0.012464,0.074804,0.014426,0.03499,0.014034
0.58091,0.036165,0.053391,0.048519,0.0032442,0.011377,0.016247,0.023824,0.052168,0.027543
0.83846,0.012584,0.03794,0.027848,0.0087323,0.018838,0.030127,0.022971,0.024239,0.029784
0.36839,0.054746,0.025276,0.03368,0.022336,0.023152,0.042247,0.013546,0.016824,0.023419
0.85825,0.010843,0.023628,0.020014,0.005061,0.029514,0.071306,0.014684,0.052804,0.01748
0.87345,0.013653,0.046767,0.012293,0.0076547,0.021001,0.059347,0.013286,0.035317,0.018592
0.77193,0.018045,0.028113,0.014041,0.0048337,0.023242,0.078541,0.01114,0.063443,0.02084
0.91274,0.011934,0.028363,0.018025,0.0069447,0.024112,0.068386,0.0126,0.025912,0.01755
0.83576,0.020174,0.02134,0.008509,0.011667,0.018202,0.11126,0.0098564,0.053191,0.014325
0.83298,0.012441,0.023104,0.01686,0.0095536,0.030627,0.093521,0.013151,0.032215,0.012925
0.89568,0.010333,0.040756,0.015552,0.0074439,0.023463,0.044972,0.016393,0.032373,0.02434
0.87266,0.021157,0.019074,0.012846,0.012048,0.015004,0.077057,0.0099625,0.023969,0.024755
0.89144,0.014005,0.020481,0.016403,0.007501,0.023182,0.07333,0.013787,0.028978,0.021921
0.71112,0.011096,0.020572,0.030286,0.0030662,0.079089,0.05256,0.014248,0.080855,0.030094
0.53037,0.0079356,0.042776,0.027567,0.004529,0.14002,0.060146,0.021471,0.059226,0.020252
0.39761,0.057413,0.015208,0.012867,0.0116,0.020485,0.12715,0.0062875,0.07345,0.011161
0.908,0.017704,0.035953,0.013927,0.0050639,0.02447,0.052608,0.012193,0.03812,0.019157
0.89093,0.018881,0.045361,0.022615,0.0037308,0.015749,0.042556,0.012363,0.064423,0.021994
0.89019,0.018428,0.040326,0.014071,0.0070182,0.01326,0.043751,0.013417,0.037633,0.022275
0.69791,0.017317,0.22462,0.021845,0.013604,0.012564,0.073498,0.014163,0.02282,0.011713
0.90864,0.0094712,0.046069,0.024475,0.0075696,0.02343,0.042156,0.013424,0.027069,0.02323
0.9047,0.012073,0.030576,0.015097,0.0051041,0.021341,0.052238,0.013145,0.038844,0.025823
0.014346,0.41103,0.050791,0.018113,0.025561,0.014647,0.12012,0.026185,0.094454,0.0060489
0.019246,0.78947,0.041167,0.01174,0.038125,0.0049904,0.050153,0.035253,0.040793,0.010332
0.048824,0.7228,0.016086,0.016505,0.021695,0.0049689,0.012731,0.04074,0.023159,0.034955
0.017264,0.79187,0.0084954,0.012171,0.060796,0.0095188,0.038354,0.032829,0.046294,0.026332
0.01063,0.59613,0.012089,0.016082,0.060939,0.015289,0.031711,0.029073,0.17407,0.038878
0.029709,0.88908,0.017903,0.0069558,0.034742,0.0027654,0.019467,0.048502,0.024894,0.020748
0.018079,0.79064,0.011149,0.010867,0.058928,0.0085615,0.02056,0.069264,0.027284,0.022236
0.012212,0.77264,0.015485,0.0091082,0.083634,0.0073831,0.013626,0.075501,0.02556,0.043197
0.061782,0.82004,0.011824,0.0050176,0.054198,0.0073856,0.027004,0.030316,0.016782,0.020791
0.030328,0.74046,0.012524,0.011973,0.0563,0.0054011,0.013209,0.084978,0.020861,0.039849
0.048113,0.78089,0.024841,0.0081625,0.041124,0.0043178,0.023669,0.047278,0.016976,0.016255
0.03311,0.35453,0.043874,0.031438,0.022316,0.0070811,0.0064078,0.35425,0.010208,0.023777
0.016264,0.69164,0.026752,0.023288,0.037282,0.0045445,0.0084777,0.17791,0.030034,0.028182
0.0223,0.69,0.013979,0.012329,0.038003,0.0083438,0.016706,0.085502,0.068916,0.035638
0.023656,0.90026,0.01825,0.0091601,0.038598,0.0026372,0.023366,0.042734,0.028545,0.018372
0.043592,0.81339,0.020409,0.0099835,0.025386,0.0026583,0.023851,0.047247,0.051966,0.019098
0.030003,0.87846,0.0135,0.0070607,0.050783,0.0032977,0.040099,0.036967,0.032056,0.017359
0.02888,0.87074,0.028364,0.0061182,0.054125,0.0029869,0.03888,0.045654,0.033373,0.016654
0.023926,0.90318,0.012453,0.008299,0.051552,0.0025207,0.022604,0.041002,0.033109,0.023345
0.03855,0.81011,0.021826,0.0083576,0.043291,0.0040591,0.030933,0.027189,0.054501,0.022587
0.023343,0.83664,0.030249,0.012515,0.039513,0.003227,0.030497,0.044869,0.030472,0.01413
0.050413,0.605,0.012992,0.0079472,0.035226,0.0037025,0.011872,0.12181,0.017607,0.063025
0.028317,0.87397,0.030863,0.0080578,0.044741,0.001943,0.023415,0.046162,0.031818,0.019314
0.024591,0.88248,0.029012,0.0076553,0.031816,0.0027403,0.027243,0.042305,0.033253,0.01832
0.015459,0.75241,0.011399,0.010352,0.059604,0.0076737,0.018431,0.071819,0.042749,0.037525
0.0053742,0.44911,0.011262,0.0070786,0.14657,0.031311,0.040928,0.060058,0.13185,0.016937
0.01872,0.70152,0.031164,0.0044027,0.044843,0.0092114,0.016826,0.068981,0.07746,0.032931
0.25692,0.039011,0.083282,0.011094,0.086103,0.0068775,0.46594,0.0048589,0.036752,0.0044105
0.018085,0.84395,0.028205,0.010391,0.036462,0.0023835,0.025889,0.044211,0.050159,0.016136
0.026839,0.8901,0.027953,0.007306,0.04556,0.0015421,0.028757,0.049952,0.042064,0.019128
0.023385,0.88991,0.019829,0.01104,0.036116,0.0020339,0.024429,0.043993,0.037265,0.019843
0.025039,0.86733,0.027617,0.0075319,0.039323,0.0019204,0.025267,0.056609,0.049983,0.022118
0.033974,0.87375,0.010316,0.0063285,0.047471,0.0046985,0.023476,0.035676,0.024733,0.025507
0.024481,0.65898,0.043674,0.0082016,0.025258,0.012748,0.040986,0.03779,0.081522,0.010203
0.026863,0.90082,0.017989,0.0072395,0.040288,0.0048534,0.024612,0.046699,0.022327,0.014806
0.029104,0.8645,0.017473,0.0096236,0.039895,0.0032345,0.034149,0.023881,0.038468,0.0151
0.036516,0.8559,0.022816,0.0080761,0.052577,0.0022214,0.032897,0.027074,0.031555,0.018335
0.033942,0.85589,0.019953,0.012175,0.028475,0.0036185,0.028254,0.027867,0.024915,0.017235
0.032249,0.81611,0.024107,0.0089254,0.041073,0.0024733,0.049951,0.035796,0.071438,0.016717
0.023066,0.85961,0.027006,0.0079514,0.04505,0.0019279,0.029035,0.049926,0.049224,0.020905
0.019668,0.80654,0.03291,0.0087721,0.045074,0.0021419,0.04261,0.057905,0.064102,0.017448
0.047658,0.83899,0.016289,0.0082985,0.033991,0.0040612,0.049485,0.026102,0.059674,0.01137
0.024925,0.86719,0.024162,0.0074397,0.055467,0.001813,0.021571,0.060787,0.030614,0.020687
0.050654,0.81722,0.016609,0.0084162,0.035384,0.0068289,0.028964,0.021339,0.022825,0.015323
0.027843,0.87073,0.025846,0.0067622,0.054513,0.0017232,0.034019,0.045907,0.054708,0.020977
0.020659,0.87997,0.02502,0.0073785,0.04563,0.0023241,0.02653,0.053283,0.036403,0.018145
0.01995,0.85434,0.026062,0.0079149,0.056462,0.0027219,0.034634,0.049817,0.037249,0.018637
0.01978,0.77143,0.0093935,0.0074877,0.063106,0.0077828,0.020511,0.061248,0.031129,0.048966
0.019263,0.9205,0.020487,0.0063039,0.045933,0.0024703,0.025265,0.038908,0.040923,0.02084
0.026474,0.89791,0.016654,0.0071484,0.029026,0.0030519,0.017986,0.0552,0.035967,0.020637
0.019458,0.46861,0.097532,0.036586,0.075403,0.0045429,0.031196,0.025029,0.022502,0.018602
0.017927,0.64993,0.036491,0.019316,0.045232,0.0046957,0.043787,0.045,0.062233,0.016703
0.019238,0.70363,0.032212,0.01327,0.067032,0.0036545,0.028689,0.053987,0.05049,0.024267
0.0094412,0.76878,0.0079656,0.014649,0.058648,0.013774,0.040447,0.044152,0.074934,0.027097
0.0049145,0.53809,0.010551,0.019842,0.063756,0.015942,0.024989,0.075987,0.063116,0.059338
0.010301,0.80597,0.029406,0.010367,0.086036,0.0041041,0.050097,0.033327,0.029444,0.020281
0.023284,0.79648,0.055716,0.0093981,0.058747,0.0026544,0.030232,0.054027,0.024976,0.017609
0.019615,0.85291,0.028133,0.0097459,0.047412,0.0028289,0.029498,0.04465,0.031212,0.017421
0.024191,0.82256,0.023637,0.0077878,0.044354,0.0035927,0.034424,0.041631,0.077834,0.024643
0.038172,0.86017,0.016046,0.0051328,0.050682,0.0036494,0.032368,0.042747,0.019663,0.017501
0.039861,0.86005,0.022354,0.008083,0.026097,0.0043444,0.030345,0.026476,0.023464,0.01609
0.049017,0.86455,0.024113,0.0054775,0.032151,0.0053409,0.029444,0.025449,0.044995,0.015375
0.027035,0.85672,0.027059,0.0065348,0.046646,0.0021696,0.039156,0.044038,0.051076,0.016553
0.022965,0.87446,0.026446,0.0087548,0.039911,0.0023227,0.028852,0.042055,0.040959,0.017078
0.027658,0.89016,0.027526,0.0071655,0.032699,0.0022543,0.021058,0.044348,0.028764,0.020643
0.021292,0.8944,0.016818,0.0082402,0.033745,0.003217,0.017017,0.041109,0.038257,0.02432
0.025466,0.74272,0.010483,0.0072614,0.061819,0.0072091,0.014571,0.04337,0.027043,0.054372
0.030518,0.46572,0.041262,0.01599,0.046325,0.0087327,0.079622,0.013187,0.093231,0.016712
0.020436,0.56382,0.04095,0.01863,0.035447,0.0067195,0.048017,0.042966,0.069157,0.010537
0.021492,0.4687,0.092957,0.025613,0.037163,0.011221,0.070248,0.016684,0.051734,0.0077541
0.032859,0.84343,0.0379,0.0091269,0.038213,0.0029795,0.054894,0.019216,0.042161,0.010786
0.025575,0.89603,0.02177,0.008291,0.049664,0.0016631,0.028514,0.045989,0.036548,0.01813
0.017817,0.71155,0.02859,0.0048822,0.15642,0.011115,0.11404,0.022503,0.043148,0.011917
0.023367,0.70495,0.030595,0.01627,0.039472,0.0032561,0.037222,0.047771,0.033475,0.01727
0.041176,0.8678,0.013279,0.0076512,0.039399,0.0042501,0.034927,0.025975,0.024697,0.01624
0.04538,0.82232,0.026147,0.0097376,0.045203,0.0064213,0.046741,0.018478,0.02084,0.012925
0.039254,0.86138,0.019725,0.0062879,0.035752,0.0027777,0.034869,0.037631,0.091289,0.026449
0.027312,0.88561,0.035319,0.0059085,0.04579,0.0014704,0.025845,0.055526,0.04503,0.020455
0.023517,0.87224,0.028018,0.0074196,0.047463,0.0017073,0.034055,0.057766,0.050084,0.018889
0.039007,0.81089,0.056131,0.013402,0.026353,0.0021232,0.023067,0.038384,0.016324,0.014473
0.07035,0.34585,0.10111,0.022997,0.0074512,0.0062724,0.024673,0.0162,0.080256,0.010137
0.052443,0.82762,0.039454,0.011217,0.029014,0.0019059,0.030968,0.027002,0.019991,0.012233
0.033868,0.89195,0.018792,0.0072364,0.035607,0.0021712,0.028074,0.041404,0.056212,0.02284
0.035087,0.83169,0.042247,0.0076616,0.048668,0.0018571,0.025143,0.068091,0.032777,0.022109
0.022993,0.81866,0.025123,0.011431,0.050177,0.0021892,0.029868,0.056798,0.042041,0.023635
0.019557,0.7574,0.0508,0.012771,0.053158,0.0035001,0.029158,0.062125,0.023673,0.01747
0.021736,0.69536,0.067775,0.013808,0.080889,0.0030628,0.020956,0.070798,0.01639,0.02291
0.022723,0.87566,0.040615,0.0081396,0.054946,0.0020771,0.027546,0.054052,0.025783,0.017357
0.025743,0.27987,0.012852,0.0054118,0.19456,0.041565,0.13072,0.033655,0.043912,0.0091612
0.0080995,0.57456,0.011559,0.0067814,0.074794,0.023053,0.070428,0.033887,0.12886,0.025725
0.0056032,0.61994,0.010831,0.011216,0.072836,0.015824,0.034127,0.068942,0.096888,0.029331
0.036506,0.70511,0.043364,0.0036627,0.088222,0.0126,0.061409,0.032495,0.042935,0.011139
0.022847,0.86481,0.035332,0.0082237,0.039824,0.0026233,0.024296,0.038523,0.03592,0.016736
0.023204,0.87183,0.034715,0.0062436,0.03855,0.0022972,0.033401,0.04569,0.056497,0.01793
0.021788,0.90846,0.026852,0.0080901,0.031809,0.0029792,0.021688,0.034129,0.028963,0.020178
0.022712,0.8939,0.024166,0.0087196,0.042128,0.0018451,0.019504,0.056166,0.031823,0.021763
0.027373,0.88969,0.023219,0.0067503,0.046801,0.0022464,0.027646,0.045175,0.030466,0.017238
0.031607,0.88338,0.017982,0.0085116,0.041362,0.0024593,0.025608,0.03963,0.030155,0.018534
0.022376,0.87337,0.034619,0.0072238,0.045765,0.0024518,0.034534,0.048425,0.037966,0.01734
0.023002,0.8145,0.026869,0.0095909,0.030699,0.0029381,0.032041,0.055077,0.072355,0.019244
0.018729,0.89116,0.036062,0.0075204,0.040951,0.0031374,0.033428,0.039431,0.031662,0.014432
0.021534,0.87376,0.024341,0.0073045,0.046936,0.0019819,0.031952,0.05557,0.048637,0.019719
0.022547,0.85215,0.041021,0.0098513,0.03999,0.0015934,0.020199,0.074495,0.031021,0.016982
0.038021,0.89216,0.023629,0.0068449,0.032764,0.0027125,0.029007,0.028157,0.051343,0.020246
0.044391,0.64601,0.065988,0.013548,0.013859,0.0020091,0.010129,0.15244,0.048642,0.028123
0.026176,0.83938,0.029344,0.0090981,0.047772,0.0016605,0.031319,0.05958,0.047665,0.020652
0.031424,0.89028,0.033274,0.0055421,0.032793,0.002253,0.022422,0.046079,0.035572,0.019479
0.021697,0.84449,0.0339,0.0083451,0.035499,0.0022276,0.028373,0.050283,0.038314,0.016427
0.033259,0.77741,0.027081,0.014058,0.036373,0.0049491,0.01617,0.048816,0.016634,0.022485
0.049893,0.84818,0.012415,0.0077765,0.049394,0.0041246,0.024055,0.027577,0.01612,0.025295
0.056566,0.83727,0.02046,0.0070846,0.031626,0.0047607,0.051024,0.018879,0.044451,0.013113
0.026953,0.71881,0.032697,0.0044628,0.082174,0.01047,0.07087,0.018388,0.041997,0.019044
0.0036594,0.50404,0.028902,0.012572,0.10228,0.024286,0.060686,0.032571,0.093563,0.016142
0.0069556,0.67191,0.011822,0.0095897,0.080454,0.015739,0.021078,0.070861,0.049834,0.036531
0.026873,0.89798,0.01887,0.0075585,0.042889,0.0020997,0.028716,0.040317,0.04259,0.019641
0.028495,0.87008,0.027326,0.0069147,0.04028,0.0016666,0.02362,0.051498,0.055974,0.025268
0.032575,0.83165,0.030779,0.0065872,0.049054,0.0017191,0.032865,0.045872,0.061237,0.022869
0.041424,0.77872,0.029203,0.0072737,0.043419,0.0019877,0.019441,0.089728,0.013896,0.0233
0.033192,0.88214,0.028963,0.006801,0.027405,0.0020462,0.018294,0.059764,0.031112,0.019559
0.033651,0.8613,0.034223,0.0074123,0.038317,0.0018829,0.025649,0.051046,0.032353,0.018238
0.011812,0.78797,0.015265,0.0065133,0.14267,0.012413,0.032366,0.064164,0.027087,0.015257
0.014508,0.66519,0.014733,0.015728,0.04883,0.0092688,0.012744,0.16054,0.032294,0.03261
