0.96955	0.99406	0.99998	0.99727	0.99917	0.99727	0.99919	0.99922	0.99999	0.94304
0.99903	0.99924	0.99997	1	0.94508	0.99929	0.99999	0.9989	0.54609	0.96382
0.91734	0.96061	0.992	0.99994	0.60941	0.99113	0.99986	0.88457	0.99485	0.097529
0.94041	0.99793	0.99898	0.9999	0.29812	0.43318	0.99986	0.41967	0.99898	0.37443
0.81565	0.99776	0.99733	0.99998	0.99465	0.98716	0.9983	0.84909	0.98046	0.94447
0.91583	0.99888	0.99809	0.92215	0.99739	0.99896	0.99819	0.9997	0.88386	0.99551
0.9801	0.9985	0.99883	0.99998	0.99884	0.99908	0.99999	0.9988	0.99679	0.99966
0.99984	0.99845	0.99971	0.99961	0.99679	0.99371	0.99965	0.99865	0.99928	0.99143
0.99938	0.99845	0.99925	0.99085	0.99876	0.99999	0.99918	0.85956	0.99974	0.99985
0.99632	0.99862	0.99336	0.99998	0.73532	0.99944	0.99917	0.97638	0.45951	0.99982
0.56871	0.99781	0.99999	0.9999	0.99869	0.99992	0.99981	0.99894	0.36336	0.9997
0.99967	0.99933	0.77706	0.46177	0.99991	0.97633	0.99921	0.59031	0.96864	0.99999
0.99838	0.99925	0.60255	0.99536	0.99987	0.96433	0.99725	0.42575	0.99975	0.99996
0.9992	0.99877	0.99274	0.95818	0.9974	0.78621	0.99999	0.2984	0.99999	0.99938
0.99971	0.99358	0.97533	0.98012	0.99995	0.98992	0.99971	0.99883	0.99997	0.99708
0.99724	0.94483	0.99206	0.97979	0.99227	0.99975	0.99999	0.99989	0.99995	0.99497
0.98984	0.96175	0.99697	0.99803	0.97989	0.99028	0.99993	0.99915	0.99945	0.91572
0.99944	0.97032	0.99787	0.99982	0.99996	0.99333	0.99995	0.97838	0.97856	0.99882
0.99479	0.99768	0.99974	1	0.95188	0.99842	0.99781	0.99848	0.56494	0.99684
0.99918	0.99943	0.99755	0.381	0.98535	0.59017	0.99985	0.95642	0.93086	0.99974
0.99858	0.99603	0.99943	0.98332	0.96667	0.91264	0.99993	0.94366	0.69757	0.99935
0.99912	0.9841	0.99985	0.97702	0.99905	0.99871	0.99721	0.9341	0.96275	0.99975
0.99949	0.99895	0.9996	0.92466	0.99855	0.99994	0.99089	0.9888	0.99735	0.9845
0.98669	0.99954	0.99974	0.99793	0.99696	0.99917	0.99474	0.98566	0.99999	0.99956
0.98278	0.99771	0.99809	0.99123	0.99845	0.99954	0.99974	0.98622	0.99927	0.21967
0.99966	0.99932	0.97255	0.99768	0.99981	0.9996	0.9963	0.99971	1	0.99841
0.99909	0.99888	0.96034	0.85355	0.99935	0.99942	0.97475	0.99995	0.4031	0.93783
0.99989	0.99264	0.98099	0.9488	0.99835	0.84437	0.99976	0.9965	0.94201	0.99944
0.99955	0.17507	0.99997	0.99852	0.99978	0.9801	0.9986	0.9986	0.99923	0.99997
0.89671	0.99719	0.35281	0.99932	0.99974	0.99941	0.97518	0.99935	0.99796	0.94939
0.9998	0.99932	0.95851	0.99873	0.99891	0.99894	0.99982	0.9988	0.97874	0.99938
0.99905	0.99793	0.99873	0.99866	0.99986	0.99975	0.99997	0.99977	0.99273	0.99777
0.99398	0.99767	0.99643	0.99961	0.99843	0.98007	0.99801	0.99424	0.91584	0.97957
0.99899	0.99549	0.99914	0.99929	0.99999	0.99909	0.99743	0.95201	0.99953	0.9993
0.99885	0.99451	0.11191	0.70053	0.99983	0.98279	0.99727	0.99816	0.93071	0.97011
0.96812	0.99941	0.99996	0.96844	0.99955	0.99924	0.99994	0.99994	0.99665	0.9967
0.99194	0.66535	0.99796	0.046543	0.99995	0.99299	0.99461	0.99943	0.92586	0.99992
0.99414	0.99428	0.99304	0.99995	0.99965	0.98184	0.99536	0.99974	0.99924	1
0.99762	0.99647	1	0.99963	0.99967	0.99678	0.96417	0.99968	0.9999	0.99965
0.98544	0.98936	0.89199	0.99803	0.99974	0.69217	0.99825	0.99997	0.99999	0.99448
0.99938	0.99896	0.56739	0.99654	0.99996	0.99696	0.99993	0.99981	0.98877	0.92542
0.99813	0.99889	0.99082	0.9968	0.99994	0.94363	0.99977	0.99942	0.99633	0.96812
0.9984	0.99982	0.99925	0.91775	0.99612	0.8868	0.96433	0.99997	0.8868	0.2978
0.99993	0.9995	0.9364	0.99999	0.9998	0.99953	0.99852	0.99604	0.94652	0.0010088
0.99385	0.99932	0.99502	0.93389	0.99997	0.85952	0.99952	0.9994	1	0.99849
0.99982	0.99867	0.99857	0.9999	0.99615	0.99991	0.99981	0.9844	0.99905	0.99984
0.99959	0.99924	0.99992	0.99998	0.99429	0.99843	0.99994	0.68094	0.99983	0.99992
0.99913	0.99608	0.996	0.99999	0.99782	0.99925	0.99961	0.99963	0.99992	0.99989
0.95914	0.99976	0.9983	0.99996	0.99992	0.99974	0.99964	0.99705	1	0.9674
0.98737	0.99906	1	0.99985	0.99999	0.97396	0.99968	0.92092	0.99761	0.99996
0.99993	0.99741	1	0.99992	0.99999	0.99804	0.99163	0.99928	0.99542	0.99861
0.998	0.99941	0.9987	0.99992	0.99995	0.28117	0.99529	0.97903	0.37546	0.94765
0.95663	0.92817	0.99799	0.32483	0.99824	0.82671	0.99997	0.0042771	0.98679	0.69836
0.99995	0.99756	0.99896	0.99194	0.9867	0.99371	0.99992	0.098512	0.00052858	0.52616
0.99879	0.99926	0.9913	0.98385	0.99887	0.91214	0.92469	0.93444	0.59275	0.99996
0.99916	0.99774	0.95626	0.026247	0.87717	0.98076	0.98383	0.99986	0.99997	0.99777
0.99722	0.99811	0.9857	0.070838	0.99992	0.96926	0.99996	0.9999	0.99997	0.97829
0.99767	0.99967	1	0.99931	0.99998	0.99847	0.99997	0.99994	0.99988	0.99977
0.99963	0.99714	0.99995	0.97455	0.99878	0.99735	0.99994	0.99899	0.99999	0.99628
0.99997	0.99854	0.99735	0.9989	0.99191	0.99779	0.99991	0.99948	0.99999	0.89784
0.99934	0.9787	0.90836	0.99997	0.99818	0.99995	0.99998	0.99946	1	0.99851
0.9998	0.99033	0.98447	0.99991	0.98283	0.99561	0.99939	0.4879	0.99898	0.99633
0.99994	0.9994	0.24446	0.82081	0.9998	0.99991	0.99815	0.97027	0.99999	0.99746
0.99997	0.99905	0.99562	0.99983	0.99175	0.99999	0.99989	0.93297	0.99802	0.9996
0.99996	0.99466	0.99557	0.99959	0.99896	0.99961	0.99996	0.93534	0.97325	0.99437
0.99875	0.99319	0.99811	0.99998	0.99914	0.99991	0.27495	0.90109	0.99983	0.99892
0.99488	0.99902	0.99882	0.99454	0.99283	0.99985	0.38659	0.99245	0.99992	0.93507
0.99986	0.99902	0.99776	0.99986	0.99999	0.99985	0.16088	0.99891	0.99943	0.99652
0.99685	0.99901	0.91563	0.91936	0.99942	0.9982	0.99594	0.99983	0.99904	0.99917
0.99911	0.99313	0.33278	0.70894	0.9998	0.886	0.9998	0.97645	0.99322	0.99768
0.99616	0.99494	0.024849	0.97431	0.99995	0.36015	0.78118	0.95781	0.99935	0.99976
0.95519	0.9991	0.99579	0.99129	0.99195	0.99985	0.9999	0.99685	0.99972	0.99982
0.99306	0.99824	0.99258	0.99746	0.99539	0.99952	0.99992	0.99971	0.99981	0.99405
0.92479	0.99931	0.94459	0.99761	0.99995	0.99587	0.99915	0.99239	0.99873	0.98655
0.99781	0.99866	0.99991	0.99999	0.99677	0.99754	0.99999	0.28935	0.99551	0.99953
0.99985	0.99776	0.99953	0.99818	0.99986	0.97186	0.99923	0.99357	0.99956	0.72821
0.99854	0.99268	0.99949	0.99987	0.96708	0.91094	0.99998	0.99961	0.99985	0.84766
0.90665	0.99417	0.71979	0.99986	0.87422	0.98691	0.9998	0.96118	0.99911	0.28148
0.9988	0.99947	0.99499	0.99995	0.99778	0.99984	0.59453	0.99997	0.90743	0.99591
0.41686	0.99913	0.99982	0.99992	0.99847	0.99961	0.99985	0.99994	0.97283	0.99931
0.99965	0.99904	0.99736	0.9999	0.98393	0.99906	0.9995	0.99974	0.92867	0.99612
0.99956	0.99874	0.99988	0.99999	0.99933	0.99178	0.99966	0.99991	0.9978	0.98987
0.99652	0.99942	0.99999	0.86439	0.9972	0.98488	0.99969	0.99981	0.74162	0.99546
0.99963	0.93701	0.083385	0.99981	0.70603	0.99987	0.99932	0.99426	0.049711	0.99997
0.9941	0.99147	0.98617	0.99969	0.83638	0.99523	0.9999	0.99109	0.9998	0.99995
0.99335	0.99795	0.99274	0.9999	0.99366	0.99616	0.99998	0.99963	0.99336	0.99926
0.99982	0.99844	0.99959	0.99703	0.98577	0.9999	0.99039	0.99977	0.99952	0.99984
0.99507	0.95293	0.99994	0.99975	0.92668	0.99991	0.78087	0.96779	0.75332	0.99676
0.99865	0.99894	0.99339	0.99984	0.98314	0.99959	0.99978	0.99635	0.73424	0.99997
0.99933	0.87391	1	0.99573	0.91164	0.99491	0.91627	0.99284	0.069949	0.99485
0.98967	0.5776	1	0.99593	0.99931	0.99257	0.97889	0.92507	0.94944	0.99994
0.16828	0.98046	0.99981	0.99989	0.99952	0.42216	0.99993	0.68335	0.69782	0.13404
0.99991	0.99261	0.98941	0.99597	0.88342	0.99974	0.99558	0.9996	0.99794	0.97888
0.99983	0.99673	0.82487	0.92023	0.99646	0.99888	0.99757	0.99308	0.99981	0.99883
0.99908	0.99598	0.09306	0.84756	0.91459	0.99996	0.97691	0.99892	1	0.99978
0.99766	0.99878	0.98366	0.99973	0.99875	0.99939	0.99913	0.9998	0.17362	0.79777
0.99996	0.99977	0.83119	0.99987	0.99787	0.99916	0.99995	0.99967	0.994	0.32255
0.99609	0.96326	0.99176	0.98814	0.83275	0.99872	0.9987	0.99981	0.99997	0.99964
